cycle,T_K,I_on_A,I_off_A,Rwin_Ion_over_Ioff,tau_s,retention_drop_frac_at_tobs
2.700000000000000000e+01,2.750000000000000000e+02,2.544589732047716595e-03,1.226750341844432945e-04,2.074252311372416102e+01,1.460036572372009978e+07,1.121054822539313545e-02
2.700000000000000000e+01,3.000000000000000000e+02,2.777272779224443551e-03,1.338927171008853030e-04,2.074252311372416102e+01,3.000000000000000000e+06,4.575725881790104754e-02
2.700000000000000000e+01,3.250000000000000000e+02,3.031232891132496811e-03,1.461361703450097973e-04,2.074252311372416102e+01,7.863364131961344974e+05,1.446954299318927717e-01
2.700000000000000000e+01,3.500000000000000000e+02,3.308415690751607269e-03,1.594991926783783916e-04,2.074252311372416102e+01,2.495564427446389454e+05,3.553736843032748727e-01
2.700000000000000000e+01,3.750000000000000000e+02,3.610944713232526471e-03,1.740841600337119722e-04,2.074252311372416102e+01,9.229704549441397830e+04,6.586367856808932331e-01
2.800000000000000000e+01,2.500000000000000000e+02,2.324749493883242982e-03,1.125199970506579492e-04,2.066076746195265912e+01,9.751124699375864863e+07,2.038954951701144047e-03
2.800000000000000000e+01,2.750000000000000000e+02,2.537329851866532236e-03,1.228090803760843513e-04,2.066076746195265912e+01,1.460036572372009978e+07,1.121054822539313545e-02
2.800000000000000000e+01,3.000000000000000000e+02,2.769349039159907464e-03,1.340390207798299732e-04,2.066076746195265912e+01,3.000000000000000000e+06,4.575725881790104754e-02
2.800000000000000000e+01,3.250000000000000000e+02,3.022584586333602365e-03,1.462958523636534891e-04,2.066076746195266267e+01,7.863364131961344974e+05,1.446954299318927717e-01
2.800000000000000000e+01,3.500000000000000000e+02,3.298976565378308745e-03,1.596734763823977094e-04,2.066076746195265912e+01,2.495564427446389454e+05,3.553736843032748727e-01
2.800000000000000000e+01,3.750000000000000000e+02,3.600642452860732673e-03,1.742743806342823181e-04,2.066076746195265912e+01,9.229704549441397830e+04,6.586367856808932331e-01
2.900000000000000000e+01,2.500000000000000000e+02,2.318116832215116538e-03,1.126386486472025613e-04,2.058011934674154375e+01,9.751124699375864863e+07,2.038954951701144047e-03
2.900000000000000000e+01,2.750000000000000000e+02,2.530090684596188362e-03,1.229385817432967717e-04,2.058011934674154020e+01,1.460036572372009978e+07,1.121054822539313545e-02
2.900000000000000000e+01,3.000000000000000000e+02,2.761447906041681992e-03,1.341803640453087564e-04,2.058011934674154375e+01,3.000000000000000000e+06,4.575725881790104754e-02
2.900000000000000000e+01,3.250000000000000000e+02,3.013960955711381118e-03,1.464501203773914135e-04,2.058011934674154375e+01,7.863364131961344974e+05,1.446954299318927717e-01
2.900000000000000000e+01,3.500000000000000000e+02,3.289564370444272075e-03,1.598418510126429267e-04,2.058011934674154375e+01,2.495564427446389454e+05,3.553736843032748727e-01
2.900000000000000000e+01,3.750000000000000000e+02,3.590369585508549136e-03,1.744581518219919382e-04,2.058011934674154020e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.000000000000000000e+01,2.500000000000000000e+02,2.311503093962575476e-03,1.127534093185010865e-04,2.050051619666008307e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.000000000000000000e+01,2.750000000000000000e+02,2.522872171141402053e-03,1.230638363902478291e-04,2.050051619666008307e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.000000000000000000e+01,3.000000000000000000e+02,2.753569315370677905e-03,1.343170722608090257e-04,2.050051619666007952e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.000000000000000000e+01,3.250000000000000000e+02,3.005361928868801116e-03,1.465993295016849941e-04,2.050051619666007952e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.000000000000000000e+01,3.500000000000000000e+02,3.280179029115200956e-03,1.600047041571374601e-04,2.050051619666007952e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.000000000000000000e+01,3.750000000000000000e+02,3.580126027315777993e-03,1.746358966267906880e-04,2.050051619666007952e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.100000000000000000e+01,2.500000000000000000e+02,2.304908225135882203e-03,1.128645261717730447e-04,2.042190140087019046e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.100000000000000000e+01,2.750000000000000000e+02,2.515674252575491633e-03,1.231851140202007454e-04,2.042190140087019046e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.100000000000000000e+01,3.000000000000000000e+02,2.745713202831825007e-03,1.344494397918711062e-04,2.042190140087019046e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.100000000000000000e+01,3.250000000000000000e+02,2.996787435609676691e-03,1.467438010195261139e-04,2.042190140087019046e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.100000000000000000e+01,3.500000000000000000e+02,3.270820464776011752e-03,1.601623864777174935e-04,2.042190140087019046e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.100000000000000000e+01,3.750000000000000000e+02,3.569911694661477911e-03,1.748079977758271522e-04,2.042190140087019046e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.200000000000000000e+01,2.500000000000000000e+02,2.298332171899336498e-03,1.129722234967823623e-04,2.034422356894477701e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.200000000000000000e+01,2.750000000000000000e+02,2.508496870139899186e-03,1.233026594324833564e-04,2.034422356894478057e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.200000000000000000e+01,3.000000000000000000e+02,2.737879504293548680e-03,1.345777338228277349e-04,2.034422356894477701e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.200000000000000000e+01,3.250000000000000000e+02,2.988237405938097297e-03,1.468838265471879214e-04,2.034422356894477701e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.200000000000000000e+01,3.500000000000000000e+02,3.261488601030208129e-03,1.603152162567085168e-04,2.034422356894477701e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.200000000000000000e+01,3.750000000000000000e+02,3.559726504163285375e-03,1.749748026558834585e-04,2.034422356894477701e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.300000000000000000e+01,2.500000000000000000e+02,2.291774880570835327e-03,1.130767054913878563e-04,2.026743590213088808e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.300000000000000000e+01,2.750000000000000000e+02,2.501339965243707438e-03,1.234166954972691231e-04,2.026743590213088453e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.300000000000000000e+01,3.000000000000000000e+02,2.730068155807246436e-03,1.347021976036056506e-04,2.026743590213088808e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.300000000000000000e+01,3.250000000000000000e+02,2.979711770057854193e-03,1.470196715779213085e-04,2.026743590213088808e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.300000000000000000e+01,3.500000000000000000e+02,3.252183361699260023e-03,1.604634832646654660e-04,2.026743590213088808e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.300000000000000000e+01,3.750000000000000000e+02,3.549570372676731644e-03,1.751366275347901891e-04,2.026743590213088808e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.400000000000000000e+01,2.500000000000000000e+02,2.285236297621433092e-03,1.131781585919069879e-04,2.019149565652010025e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.400000000000000000e+01,2.750000000000000000e+02,2.494203479463164008e-03,1.235274256990344659e-04,2.019149565652010025e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.400000000000000000e+01,3.000000000000000000e+02,2.722279093606764892e-03,1.348230532257626440e-04,2.019149565652010025e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.400000000000000000e+01,3.250000000000000000e+02,2.971210458371873614e-03,1.471515785118390068e-04,2.019149565652010025e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.400000000000000000e+01,3.500000000000000000e+02,3.242904670821978273e-03,1.606074520673163363e-04,2.019149565652010025e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.400000000000000000e+01,3.750000000000000000e+02,3.539443217294564910e-03,1.752937611707645513e-04,2.019149565652010381e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.500000000000000000e+01,2.500000000000000000e+02,2.278716369674905345e-03,1.132767534751187143e-04,2.011636368246929152e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.500000000000000000e+01,2.750000000000000000e+02,2.487087354541200456e-03,1.236350363216295737e-04,2.011636368246928797e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.500000000000000000e+01,3.000000000000000000e+02,2.714512254107878490e-03,1.349405040073659587e-04,2.011636368246929152e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.500000000000000000e+01,3.250000000000000000e+02,2.962733401481644317e-03,1.472797692588727174e-04,2.011636368246929152e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.500000000000000000e+01,3.500000000000000000e+02,3.233652452653894022e-03,1.607473648665394452e-04,2.011636368246929152e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.500000000000000000e+01,3.750000000000000000e+02,3.529344955346071146e-03,1.754464679131731875e-04,2.011636368246929152e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.600000000000000000e+01,2.500000000000000000e+02,2.272215043507315110e-03,1.133726467859088596e-04,2.004200402763931876e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.600000000000000000e+01,2.750000000000000000e+02,2.479991532386963907e-03,1.237396983339032796e-04,2.004200402763931876e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.600000000000000000e+01,3.000000000000000000e+02,2.706767573907773849e-03,1.350547365510431502e-04,2.004200402763931876e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.600000000000000000e+01,3.250000000000000000e+02,2.954280530186655530e-03,1.474044474850168284e-04,2.004200402763931876e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.600000000000000000e+01,3.500000000000000000e+02,3.224426631666646795e-03,1.608834439520089011e-04,2.004200402763931876e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.600000000000000000e+01,3.750000000000000000e+02,3.519275504396404512e-03,1.755949903783612974e-04,2.004200402763931876e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.700000000000000000e+01,2.500000000000000000e+02,2.265732266046576165e-03,1.134659826344745878e-04,1.996838359339404789e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.700000000000000000e+01,2.750000000000000000e+02,2.472915955075335234e-03,1.238415690238155837e-04,1.996838359339404434e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.700000000000000000e+01,3.000000000000000000e+02,2.699044989784528913e-03,1.351659225275213857e-04,1.996838359339404789e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.700000000000000000e+01,3.250000000000000000e+02,2.945851775483829694e-03,1.475258005589585289e-04,1.996838359339404789e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.700000000000000000e+01,3.500000000000000000e+02,3.215227132547360863e-03,1.610158938258289465e-04,1.996838359339404789e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.700000000000000000e+01,3.750000000000000000e+02,3.509234782245909939e-03,1.757395517685686394e-04,1.996838359339404789e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.800000000000000000e+01,2.500000000000000000e+02,2.259267984372019360e-03,1.135568938990165157e-04,1.989547183618049075e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.800000000000000000e+01,2.750000000000000000e+02,2.465860564846459810e-03,1.239407934202505705e-04,1.989547183618049431e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.800000000000000000e+01,3.000000000000000000e+02,2.691344438696596439e-03,1.352742202274543888e-04,1.989547183618049431e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.800000000000000000e+01,3.250000000000000000e+02,2.937447068566958249e-03,1.476440012458073831e-04,1.989547183618049075e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.800000000000000000e+01,3.500000000000000000e+02,3.206053880198031156e-03,1.611449030511419495e-04,1.989547183618049786e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.800000000000000000e+01,3.750000000000000000e+02,3.499222706929450925e-03,1.758803578895783008e-04,1.989547183618049431e+01,9.229704549441397830e+04,6.586367856808932331e-01
3.900000000000000000e+01,2.500000000000000000e+02,2.252822145713963276e-03,1.136455033634765384e-04,1.982324050700607643e+01,9.751124699375864863e+07,2.038954951701144047e-03
3.900000000000000000e+01,2.750000000000000000e+02,2.458825304105276971e-03,1.240375055347919169e-04,1.982324050700607287e+01,1.460036572372009978e+07,1.121054822539313545e-02
3.900000000000000000e+01,3.000000000000000000e+02,2.683665857782293121e-03,1.353797759167484473e-04,1.982324050700607287e+01,3.000000000000000000e+06,4.575725881790104754e-02
3.900000000000000000e+01,3.250000000000000000e+02,2.929066340826142617e-03,1.477592091863553234e-04,1.982324050700607287e+01,7.863364131961344974e+05,1.446954299318927717e-01
3.900000000000000000e+01,3.500000000000000000e+02,3.196906799734915237e-03,1.612706458666554111e-04,1.982324050700607287e+01,2.495564427446389454e+05,3.553736843032748727e-01
3.900000000000000000e+01,3.750000000000000000e+02,3.489239196715746005e-03,1.760175989128797314e-04,1.982324050700607643e+01,9.229704549441397830e+04,6.586367856808932331e-01
4.000000000000000000e+01,2.500000000000000000e+02,2.246394697453280541e-03,1.137319247147684477e-04,1.975166342332707359e+01,9.751124699375864863e+07,2.038954951701144047e-03
4.000000000000000000e+01,2.750000000000000000e+02,2.451810115421047733e-03,1.241318294501421503e-04,1.975166342332707714e+01,1.460036572372009978e+07,1.121054822539313545e-02
4.000000000000000000e+01,3.000000000000000000e+02,2.676009184359283075e-03,1.354827250245094520e-04,1.975166342332707359e+01,3.000000000000000000e+06,4.575725881790104754e-02
4.000000000000000000e+01,3.250000000000000000e+02,2.920709523847232151e-03,1.478715721936523712e-04,1.975166342332707359e+01,7.863364131961344974e+05,1.446954299318927717e-01
4.000000000000000000e+01,3.500000000000000000e+02,3.187785816487918346e-03,1.613932836017793401e-04,1.975166342332707359e+01,2.495564427446389454e+05,3.553736843032748727e-01
4.000000000000000000e+01,3.750000000000000000e+02,3.479284170106697414e-03,1.761514509202095522e-04,1.975166342332707359e+01,9.229704549441397830e+04,6.586367856808932331e-01
4.100000000000000000e+01,2.500000000000000000e+02,2.239985587120970224e-03,1.138162634198231681e-04,1.968071626862805701e+01,9.751124699375864863e+07,2.038954951701144047e-03
4.100000000000000000e+01,2.750000000000000000e+02,2.444814941526885985e-03,1.242238802773672679e-04,1.968071626862805701e+01,1.460036572372009978e+07,1.121054822539313545e-02
4.100000000000000000e+01,3.000000000000000000e+02,2.668374355924067395e-03,1.355831931878198734e-04,1.968071626862805701e+01,3.000000000000000000e+06,4.575725881790104754e-02
4.100000000000000000e+01,3.250000000000000000e+02,2.912376549411267290e-03,1.479812273933203107e-04,1.968071626862806056e+01,7.863364131961344974e+05,1.446954299318927717e-01
4.100000000000000000e+01,3.500000000000000000e+02,3.178690855999983210e-03,1.615129659212128548e-04,1.968071626862806056e+01,2.495564427446389454e+05,3.553736843032748727e-01
4.100000000000000000e+01,3.750000000000000000e+02,3.469357545836726248e-03,1.762820772619458549e-04,1.968071626862806056e+01,9.229704549441397830e+04,6.586367856808932331e-01
4.200000000000000000e+01,2.500000000000000000e+02,2.233594762397728053e-03,1.138986174994215496e-04,1.961037641575475376e+01,9.751124699375864863e+07,2.038954951701144047e-03
4.200000000000000000e+01,2.750000000000000000e+02,2.437839725319292713e-03,1.243137650004902557e-04,1.961037641575475376e+01,1.460036572372009978e+07,1.121054822539313545e-02
4.200000000000000000e+01,3.000000000000000000e+02,2.660761310151472415e-03,1.356812971735640405e-04,1.961037641575475376e+01,3.000000000000000000e+06,4.575725881790104754e-02
4.200000000000000000e+01,3.250000000000000000e+02,2.904067349493918374e-03,1.480883022296718133e-04,1.961037641575475376e+01,7.863364131961344974e+05,1.446954299318927717e-01
